No.	Title	Link	Authors	Keywords
213	The geometry of integration in text classification RNNs	https://openreview.net/forum?id=42kiJ7n_8xO	Kyle Aitken, Vinay Venkatesh Ramasesh, Ankush Garg, Yuan Cao, David Sussillo, Niru Maheswaranathan	Recurrent neural networks, dynamical systems, interpretability, document classification, reverse engineering
214	Gradient Descent on Neural Networks Typically Occurs at the Edge of Stability	https://openreview.net/forum?id=jh-rTtvkGeM	Jeremy Cohen, Simran Kaur, Yuanzhi Li, J Zico Kolter, Ameet Talwalkar	optimization, trajectory, stability, sharpness, implicit bias, implicit regularization, L-smoothness, deep learning theory, science of deep learning
215	CausalWorld: A Robotic Manipulation Benchmark for Causal Structure and Transfer Learning	https://openreview.net/forum?id=SK7A5pdrgov	Ossama Ahmed, Frederik Träuble, Anirudh Goyal, Alexander Neitz, Manuel Wuthrich, Yoshua Bengio, Bernhard Schölkopf, Stefan Bauer	reinforcement learning, transfer learning, sim2real transfer, domain adaptation, causality, generalization, robotics
216	Empirical or Invariant Risk Minimization? A Sample Complexity Perspective	https://openreview.net/forum?id=jrA5GAccy_	Kartik Ahuja, Jun Wang, Amit Dhurandhar, Karthikeyan Shanmugam, Kush R. Varshney	invariant risk minimization, IRM
217	Scaling Symbolic Methods using Gradients for Neural Model Explanation	https://openreview.net/forum?id=V5j-jdoDDP	Subham Sekhar Sahoo, Subhashini Venugopalan, Li Li, Rishabh Singh, Patrick Riley	Neural Model Explanation, SMT Solvers, Symbolic Methods
218	Control-Aware Representations for Model-based Reinforcement Learning	https://openreview.net/forum?id=dgd4EJqsbW5	Brandon Cui, Yinlam Chow, Mohammad Ghavamzadeh	
219	C-Learning: Learning to Achieve Goals via Recursive Classification	https://openreview.net/forum?id=tc5qisoB-C	Benjamin Eysenbach, Ruslan Salakhutdinov, Sergey Levine	reinforcement learning, goal reaching, density estimation, Q-learning, hindsight relabeling
220	The Deep Bootstrap Framework: Good Online Learners are Good Offline Generalizers	https://openreview.net/forum?id=guetrIHLFGI	Preetum Nakkiran, Behnam Neyshabur, Hanie Sedghi	generalization, optimization, online learning, understanding deep learning, empirical investigation
221	Improving VAEs' Robustness to Adversarial Attack	https://openreview.net/forum?id=-Hs_otp2RB	Matthew JF Willetts, Alexander Camuto, Tom Rainforth, S Roberts, Christopher C Holmes	deep generative models, variational autoencoders, robustness, adversarial attack
222	What Can You Learn From Your Muscles? Learning Visual Representation from Human Interactions	https://openreview.net/forum?id=Qm8UNVCFdh	Kiana Ehsani, Daniel Gordon, Thomas Hai Dang Nguyen, Roozbeh Mottaghi, Ali Farhadi	representation learning, computer vision
223	EEC: Learning to Encode and Regenerate Images for Continual Learning	https://openreview.net/forum?id=lWaz5a9lcFU	Ali Ayub, Alan Wagner	Continual Learning, Catastrophic Forgetting, Cognitively-inspired Learning
224	Impact of Representation Learning in Linear Bandits	https://openreview.net/forum?id=edJ_HipawCa	Jiaqi Yang, Wei Hu, Jason D. Lee, Simon Shaolei Du	linear bandits, representation learning, multi-task learning
225	MODALS: Modality-agnostic Automated Data Augmentation in the Latent Space	https://openreview.net/forum?id=XjYgR6gbCEc	Tsz-Him Cheung, Dit-Yan Yeung	deep learning, data augmentation, automated data augmentation, latent space
226	The Recurrent Neural Tangent Kernel	https://openreview.net/forum?id=3T9iFICe0Y9	Sina Alemohammad, Zichao Wang, Randall Balestriero, Richard Baraniuk	Neural Tangent Kernel, Recurrent Neural Network, Gaussian Process, Overparameterization
227	Projected Latent Markov Chain Monte Carlo: Conditional Sampling of Normalizing Flows	https://openreview.net/forum?id=MBpHUFrcG2x	Chris Cannella, Mohammadreza Soltani, Vahid Tarokh	Conditional Sampling, Normalizing Flows, Markov Chain Monte Carlo, Missing Data Inference
228	Learning the Pareto Front with Hypernetworks	https://openreview.net/forum?id=NjF772F4ZZR	Aviv Navon, Aviv Shamsian, Ethan Fetaya, Gal Chechik	Multi-objective optimization, multi-task learning
229	Estimating and Evaluating Regression Predictive Uncertainty in Deep Object Detectors	https://openreview.net/forum?id=YLewtnvKgR7	Ali Harakeh, Steven L. Waslander	Object Detection, Predictive Uncertainty Estimation, Proper Scoring Rules, Variance Networks, Energy Score, Computer Vision
230	Predicting Classification Accuracy When Adding New Unobserved Classes	https://openreview.net/forum?id=Y9McSeEaqUh	Yuli Slavutsky, Yuval Benjamini	multiclass classification, classification, extrapolation, accuracy, ROC
231	BRECQ: Pushing the Limit of Post-Training Quantization by Block Reconstruction	https://openreview.net/forum?id=POWv6hDd9XH	Yuhang Li, Ruihao Gong, Xu Tan, Yang Yang, Peng Hu, Qi Zhang, Fengwei Yu, Wei Wang, Shi Gu	Post Training Quantization, Mixed Precision, Second-order analysis
232	No MCMC for me: Amortized sampling for fast and stable training of energy-based models	https://openreview.net/forum?id=ixpSxO9flk3	Will Sussman Grathwohl, Jacob Jin Kelly, Milad Hashemi, Mohammad Norouzi, Kevin Swersky, David Duvenaud	Generative Models, EBM, Energy-Based Models, Energy Based Models, semi-supervised learning, JEM
233	GraphCodeBERT: Pre-training Code Representations with Data Flow	https://openreview.net/forum?id=jLoC4ez43PZ	Daya Guo, Shuo Ren, Shuai Lu, Zhangyin Feng, Duyu Tang, Shujie LIU, Long Zhou, Nan Duan, Alexey Svyatkovskiy, Shengyu Fu, Michele Tufano, Shao Kun Deng, Colin Clement, Dawn Drain, Neel Sundaresan, Jian Yin, Daxin Jiang, Ming Zhou	Pre-training, BERT, Code Representations, Code Structure, Data Flow
234	Conservative Safety Critics for Exploration	https://openreview.net/forum?id=iaO86DUuKi	Homanga Bharadhwaj, Aviral Kumar, Nicholas Rhinehart, Sergey Levine, Florian Shkurti, Animesh Garg	Safe exploration, Reinforcement Learning
235	Improve Object Detection with Feature-based Knowledge Distillation: Towards Accurate and Efficient Detectors	https://openreview.net/forum?id=uKhGRvM8QNH	Linfeng Zhang, Kaisheng Ma	Knowledge Distillation, Object Detection, Teacher-Student Learning, Non-Local Modules, Attention Modules
236	A Temporal Kernel Approach for Deep Learning with Continuous-time Information	https://openreview.net/forum?id=whE31dn74cL	Da Xu, Chuanwei Ruan, Evren Korpeoglu, Sushant Kumar, Kannan Achan	Kernel Learning, Continuous-time System, Spectral Distribution, Random Feature, Reparameterization, Learning Theory
237	For self-supervised learning, Rationality implies generalization, provably	https://openreview.net/forum?id=Srmggo3b3X6	Yamini Bansal, Gal Kaplun, Boaz Barak	Deep Learning Theory, Generalization Bounds, Self-supervised learning, Representation learning
238	How to Find Your Friendly Neighborhood: Graph Attention Design with Self-Supervision	https://openreview.net/forum?id=Wi5KUNlqWty	Dongkwan Kim, Alice Oh	Graph Neural Network, Attention Mechanism, Self-supervised Learning
239	Interpretable Models for Granger Causality Using Self-explaining Neural Networks	https://openreview.net/forum?id=DEa4JdMWRHp	Ričards Marcinkevičs, Julia E Vogt	time series, Granger causality, interpretability, inference, neural networks
240	Meta-learning Symmetries by Reparameterization	https://openreview.net/forum?id=-QxT4mJdijq	Allan Zhou, Tom Knowles, Chelsea Finn	meta-learning, equivariance, convolution, symmetry
241	Removing Undesirable Feature Contributions Using Out-of-Distribution Data	https://openreview.net/forum?id=eIHYL6fpbkA	Saehyung Lee, Changhwa Park, Hyungyu Lee, Jihun Yi, Jonghyun Lee, Sungroh Yoon	adversarial training, adversarial robustness, generalization, out-of-distribution
242	Mind the Gap when Conditioning Amortised Inference in Sequential Latent-Variable Models	https://openreview.net/forum?id=a2gqxKDvYys	Justin Bayer, Maximilian Soelch, Atanas Mirchev, Baris Kayalibay, Patrick van der Smagt	variational inference, state-space models, amortized inference, recurrent networks
243	On the Universality of the Double Descent Peak in Ridgeless Regression	https://openreview.net/forum?id=0IO5VdnSAaH	David Holzmüller	Double Descent, Interpolation Peak, Linear Regression, Random Features, Random Weights Neural Networks
244	Fair Mixup: Fairness via Interpolation	https://openreview.net/forum?id=DNl5s5BXeBn	Ching-Yao Chuang, Youssef Mroueh	fairness, data augmentation
245	Self-supervised Learning from a Multi-view Perspective	https://openreview.net/forum?id=-bdp_8Itjwp	Yao-Hung Hubert Tsai, Yue Wu, Ruslan Salakhutdinov, Louis-Philippe Morency	Self-supervised Learning, Unsupervised Learning, Multi-view Representation Learning
246	Integrating Categorical Semantics into Unsupervised Domain Translation	https://openreview.net/forum?id=IMPA6MndSXU	Samuel Lavoie-Marchildon, Faruk Ahmed, Aaron Courville	Unsupervised Domain Translation, Unsupervised Learning, Image-to-Image Translation, Deep Learning, Representation Learning
247	The Unreasonable Effectiveness of Patches in Deep Convolutional Kernels Methods	https://openreview.net/forum?id=aYuZO9DIdnn	Louis THIRY, Michael Arbel, Eugene Belilovsky, Edouard Oyallon	convolutional kernel methods, image classification
248	Open Question Answering over Tables and Text	https://openreview.net/forum?id=MmCRswl1UYl	Wenhu Chen, Ming-Wei Chang, Eva Schlinger, William Yang Wang, William W. Cohen	Question Answering, Tabular Data, Open-domain, Retrieval
249	Evaluation of Similarity-based Explanations	https://openreview.net/forum?id=9uvhpyQwzM_	Kazuaki Hanawa, Sho Yokoi, Satoshi Hara, Kentaro Inui	Interpretability, Explainability
250	A Diffusion Theory For Deep Learning Dynamics: Stochastic Gradient Descent Exponentially Favors Flat Minima	https://openreview.net/forum?id=wXgk_iCiYGo	Zeke Xie, Issei Sato, Masashi Sugiyama	deep learning dynamics, SGD, diffusion, flat minima, stochastic optimization
251	How Much Over-parameterization Is Sufficient to Learn Deep ReLU Networks?	https://openreview.net/forum?id=fgd7we_uZa6	Zixiang Chen, Yuan Cao, Difan Zou, Quanquan Gu	deep ReLU networks, neural tangent kernel, (stochastic) gradient descent, generalization error, classification
252	Auction Learning as a Two-Player Game	https://openreview.net/forum?id=YHdeAO61l6T	Jad Rahme, Samy Jelassi, S. Matthew Weinberg	Mechanism Design, Auction Theory, Game Theory, Deep Learning
253	Robust Reinforcement Learning on State Observations with Learned Optimal Adversary	https://openreview.net/forum?id=sCZbhBvqQaU	Huan Zhang, Hongge Chen, Duane S Boning, Cho-Jui Hsieh	reinforcement learning, robustness, adversarial attacks, adversarial defense
254	Optimizing Memory Placement using Evolutionary Graph Reinforcement Learning	https://openreview.net/forum?id=-6vS_4Kfz0	Shauharda Khadka, Estelle Aflalo, Mattias Mardar, Avrech Ben-David, Santiago Miret, Shie Mannor, Tamir Hazan, Hanlin Tang, Somdeb Majumdar	Reinforcement Learning, Memory Mapping, Device Placement, Evolutionary Algorithms
255	Hierarchical Autoregressive Modeling for Neural Video Compression	https://openreview.net/forum?id=TK_6nNb_C7q	Ruihan Yang, Yibo Yang, Joseph Marino, Stephan Mandt	Compression, Video Compression, Generative Models, Autoregressive Models
256	Individually Fair Rankings	https://openreview.net/forum?id=71zCSP_HuBN	Amanda Bower, Hamid Eftekhari, Mikhail Yurochkin, Yuekai Sun	algorithmic fairness, learning to rank, optimal transport
257	Learning Neural Generative Dynamics for Molecular Conformation Generation	https://openreview.net/forum?id=pAbm1qfheGk	Minkai Xu, Shitong Luo, Yoshua Bengio, Jian Peng, Jian Tang	Molecular conformation generation, deep generative models, continuous normalizing flow, energy-based models
258	Efficient Certified Defenses Against Patch Attacks on Image Classifiers	https://openreview.net/forum?id=hr-3PMvDpil	Jan Hendrik Metzen, Maksym Yatsura	robustness, certified defense, adversarial patch, aversarial examples
259	Convex Regularization behind Neural Reconstruction	https://openreview.net/forum?id=VErQxgyrbfn	Arda Sahiner, Morteza Mardani, Batu Ozturkler, Mert Pilanci, John M. Pauly	neural networks, image reconstruction, denoising, interpretability, robustness, neural reconstruction, convex duality, inverse problems, sparsity, convex optimization
260	Targeted Attack against Deep Neural Networks via Flipping Limited Weight Bits	https://openreview.net/forum?id=iKQAk8a2kM0	Jiawang Bai, Baoyuan Wu, Yong Zhang, Yiming Li, Zhifeng Li, Shu-Tao Xia	targeted attack, bit-flip, weight attack
261	Generalized Multimodal ELBO	https://openreview.net/forum?id=5Y21V0RDBV	Thomas M. Sutter, Imant Daunhawer, Julia E Vogt	Multimodal, VAE, ELBO, self-supervised, generative learning
262	Large-width functional asymptotics for deep Gaussian neural networks	https://openreview.net/forum?id=0aW6lYOYB7d	Daniele Bracale, Stefano Favaro, Sandra Fortini, Stefano Peluchetti	deep learning theory, infinitely wide neural network, Gaussian process, stochastic process
263	Distributed Momentum for Byzantine-resilient Stochastic Gradient Descent	https://openreview.net/forum?id=H8UHdhWG6A3	El Mahdi El Mhamdi, Rachid Guerraoui, Sébastien Rouault	Byzantine SGD, Distributed ML, Momentum
264	Fully Unsupervised Diversity Denoising with Convolutional Variational Autoencoders	https://openreview.net/forum?id=agHLCOBM5jP	Mangal Prakash, Alexander Krull, Florian Jug	Diversity denoising, Unsupervised denoising, Variational Autoencoders, Noise model
265	Auxiliary Learning by Implicit Differentiation	https://openreview.net/forum?id=n7wIfYPdVet	Aviv Navon, Idan Achituve, Haggai Maron, Gal Chechik, Ethan Fetaya	Auxiliary Learning, Multi-task Learning
266	Balancing Constraints and Rewards with Meta-Gradient D4PG	https://openreview.net/forum?id=TQt98Ya7UMP	Dan A. Calian, Daniel J Mankowitz, Tom Zahavy, Zhongwen Xu, Junhyuk Oh, Nir Levine, Timothy Mann	reinforcement learning, meta-gradients, constraints
267	Adversarially Guided Actor-Critic	https://openreview.net/forum?id=_mQp5cr_iNy	Yannis Flet-Berliac, Johan Ferret, Olivier Pietquin, Philippe Preux, Matthieu Geist	
268	DARTS-: Robustly Stepping out of Performance Collapse Without Indicators	https://openreview.net/forum?id=KLH36ELmwIB	Xiangxiang Chu, Xiaoxing Wang, Bo Zhang, Shun Lu, Xiaolin Wei, Junchi Yan	neural architecture search, DARTS stability
269	Are wider nets better given the same number of parameters?	https://openreview.net/forum?id=_zx8Oka09eF	Anna Golubeva, Guy Gur-Ari, Behnam Neyshabur	network width, over-parametrization, understanding deep learning
270	Optimal Conversion of Conventional Artificial Neural Networks to Spiking Neural Networks	https://openreview.net/forum?id=FZ1oTwcXchK	Shikuang Deng, Shi Gu	spiking neural network, weight balance, second-order approximation
271	Deep Equals Shallow for ReLU Networks in Kernel Regimes	https://openreview.net/forum?id=aDjoksTpXOP	Alberto Bietti, Francis Bach	deep learning, kernels, approximation, neural tangent kernels
272	Graph Coarsening with Neural Networks	https://openreview.net/forum?id=uxpzitPEooJ	Chen Cai, Dingkang Wang, Yusu Wang	graph coarsening, graph neural network, Doubly-weighted Laplace operator
273	Early Stopping in Deep Networks: Double Descent and How to Eliminate it	https://openreview.net/forum?id=tlV90jvZbw	Reinhard Heckel, Fatih Furkan Yilmaz	early stopping, double descent
274	Efficient Inference of Flexible Interaction in Spiking-neuron Networks	https://openreview.net/forum?id=aGfU_xziEX8	Feng Zhou, Yixuan Zhang, Jun Zhu	neural spike train, nonlinear Hawkes process, auxiliary latent variable, conjugacy
275	DICE: Diversity in Deep Ensembles via Conditional Redundancy Adversarial Estimation	https://openreview.net/forum?id=R2ZlTVPx0Gk	Alexandre Rame, Matthieu Cord	Deep Learning, Deep Ensembles, Information Theory, Information Bottleneck, Adversarial Learning
276	Inductive Representation Learning in Temporal Networks via Causal Anonymous Walks	https://openreview.net/forum?id=KYPz4YsCPj	Yanbang Wang, Yen-Yu Chang, Yunyu Liu, Jure Leskovec, Pan Li	temporal networks, inductive representation learning, anonymous walk, network motif
277	FairBatch: Batch Selection for Model Fairness	https://openreview.net/forum?id=YNnpaAKeCfx	Yuji Roh, Kangwook Lee, Steven Euijong Whang, Changho Suh	model fairness, bilevel optimization, batch selection
278	Representation Balancing Offline Model-based Reinforcement Learning	https://openreview.net/forum?id=QpNz8r_Ri2Y	Byung-Jun Lee, Jongmin Lee, Kee-Eung Kim	Reinforcement Learning, Model-based Reinforcement Learning, Offline Reinforcement Learning, Batch Reinforcement Learning, Off-policy policy evaluation
279	Accelerating Convergence of Replica Exchange Stochastic Gradient MCMC via Variance Reduction	https://openreview.net/forum?id=iOnhIy-a-0n	Wei Deng, Qi Feng, Georgios P. Karagiannis, Guang Lin, Faming Liang	variance reduction, replica exchange, parallel tempering, stochastic gradient Langevin dynamics, uncertainty quantification, change of measure, generalized Girsanov theorem, Dirichlet form, Markov jump process
280	The Importance of Pessimism in Fixed-Dataset Policy Optimization	https://openreview.net/forum?id=E3Ys6a1NTGT	Jacob Buckman, Carles Gelada, Marc G Bellemare	deep learning, reinforcement learning, offline reinforcement learning
281	Interpreting Knowledge Graph Relation Representation from Word Embeddings	https://openreview.net/forum?id=gLWj29369lW	Carl Allen, Ivana Balazevic, Timothy Hospedales	knowledge graphs, word embedding, representation learning
282	Hopfield Networks is All You Need	https://openreview.net/forum?id=tL89RnzIiCd	Hubert Ramsauer, Bernhard Schäfl, Johannes Lehner, Philipp Seidl, Michael Widrich, Lukas Gruber, Markus Holzleitner, Thomas Adler, David Kreil, Michael K Kopp, Günter Klambauer, Johannes Brandstetter, Sepp Hochreiter	Modern Hopfield Network, Energy, Attention, Convergence, Storage Capacity, Hopfield layer, Associative Memory
283	Uncertainty Estimation and Calibration with Finite-State Probabilistic RNNs	https://openreview.net/forum?id=9EKHN1jOlA	Cheng Wang, Carolin Lawrence, Mathias Niepert	uncertainty estimation, calibration, RNN
284	Understanding the failure modes of out-of-distribution generalization	https://openreview.net/forum?id=fSTD6NFIW_b	Vaishnavh Nagarajan, Anders Andreassen, Behnam Neyshabur	out-of-distribution generalization, spurious correlations, empirical risk minimization, theoretical study
285	Generative Language-Grounded Policy in Vision-and-Language Navigation with Bayes' Rule	https://openreview.net/forum?id=45uOPa46Kh	Shuhei Kurita, Kyunghyun Cho	vision-and-language-navigation
286	Emergent Road Rules In Multi-Agent Driving Environments	https://openreview.net/forum?id=d8Q1mt2Ghw	Avik Pal, Jonah Philion, Yuan-Hong Liao, Sanja Fidler	
287	Wasserstein-2 Generative Networks	https://openreview.net/forum?id=bEoxzW_EXsa	Alexander Korotin, Vage Egiazarian, Arip Asadulaev, Alexander Safin, Evgeny Burnaev	wasserstein-2 distance, optimal transport maps, non-minimax optimization, cycle-consistency regularization, input-convex neural networks
288	Vulnerability-Aware Poisoning Mechanism for Online RL with Unknown Dynamics	https://openreview.net/forum?id=9r30XCjf5Dt	Yanchao Sun, Da Huo, Furong Huang	poisoning attack, policy gradient, vulnerability of RL, deep RL
289	Tomographic Auto-Encoder: Unsupervised Bayesian Recovery of Corrupted Data	https://openreview.net/forum?id=YtMG5ex0ou	Francesco Tonolini, Pablo Garcia Moreno, Andreas Damianou, Roderick Murray-Smith	Missing value imputation, variational inference, variational auto-encoders
290	Monotonic Kronecker-Factored Lattice	https://openreview.net/forum?id=0pxiMpCyBtr	William Taylor Bakst, Nobuyuki Morioka, Erez Louidor	Theory, Regularization, Algorithms, Classification, Regression, Matrix and Tensor Factorization, Fairness, Evaluation, Efficiency, Machine Learning
291	LEAF: A Learnable Frontend for Audio Classification	https://openreview.net/forum?id=jM76BCb6F9m	Neil Zeghidour, Olivier Teboul, Félix de Chaumont Quitry, Marco Tagliasacchi	audio understanding, frontend, learnable, mel-filterbanks, time-frequency representations, sound classification
292	Federated Learning via Posterior Averaging: A New Perspective and Practical Algorithms	https://openreview.net/forum?id=GFsU8a0sGB	Maruan Al-Shedivat, Jennifer Gillenwater, Eric Xing, Afshin Rostamizadeh	federated learning, posterior inference, MCMC
293	Rank the Episodes: A Simple Approach for Exploration in Procedurally-Generated Environments	https://openreview.net/forum?id=MtEE0CktZht	Daochen Zha, Wenye Ma, Lei Yuan, Xia Hu, Ji Liu	Reinforcement Learning, Exploration, Generalization of Reinforcement Learning, Self-Imitation
294	Partitioned Learned Bloom Filters	https://openreview.net/forum?id=6BRLOfrMhW	Kapil Vaidya, Eric Knorr, Michael Mitzenmacher, Tim Kraska	optimization, data structures, algorithms, theory, learned algorithms
295	Approximate Nearest Neighbor Negative Contrastive Learning for Dense Text Retrieval	https://openreview.net/forum?id=zeFrfgyZln	Lee Xiong, Chenyan Xiong, Ye Li, Kwok-Fung Tang, Jialin Liu, Paul N. Bennett, Junaid Ahmed, Arnold Overwijk	Dense Retrieval, Text Retrieval, Text Representation, Neural IR
296	AUXILIARY TASK UPDATE DECOMPOSITION: THE GOOD, THE BAD AND THE NEUTRAL	https://openreview.net/forum?id=1GTma8HwlYp	Lucio M. Dery, Yann Dauphin, David Grangier	pre-training, multitask learning, deeplearning, gradient decomposition
297	SSD: A Unified Framework for Self-Supervised Outlier Detection	https://openreview.net/forum?id=v5gjXpmR8J	Vikash Sehwag, Mung Chiang, Prateek Mittal	Outlier detection, Out-of-distribution detection in deep learning, Anomaly detection with deep neural networks, Self-supervised learning
298	Ask Your Humans: Using Human Instructions to Improve Generalization in Reinforcement Learning	https://openreview.net/forum?id=Y87Ri-GNHYu	Valerie Chen, Abhinav Gupta, Kenneth Marino	
299	Revisiting Few-sample BERT Fine-tuning	https://openreview.net/forum?id=cO1IH43yUF	Tianyi Zhang, Felix Wu, Arzoo Katiyar, Kilian Q Weinberger, Yoav Artzi	Fine-tuning, Optimization, BERT
300	Tilted Empirical Risk Minimization	https://openreview.net/forum?id=K5YasWXZT3O	Tian Li, Ahmad Beirami, Maziar Sanjabi, Virginia Smith	exponential tilting, models of learning and generalization, label noise robustness, fairness
301	Deep Neural Tangent Kernel and Laplace Kernel Have the Same RKHS	https://openreview.net/forum?id=vK9WrZ0QYQ	Lin Chen, Sheng Xu	Neural tangent kernel, Reproducing kernel Hilbert space, Laplace kernel, Singularity analysis
302	On the Transfer of Disentangled Representations in Realistic Settings	https://openreview.net/forum?id=8VXvj1QNRl1	Andrea Dittadi, Frederik Träuble, Francesco Locatello, Manuel Wuthrich, Vaibhav Agrawal, Ole Winther, Stefan Bauer, Bernhard Schölkopf	representation learning, disentanglement, real-world
303	Calibration tests beyond classification	https://openreview.net/forum?id=-bxf89v3Nx	David Widmann, Fredrik Lindsten, Dave Zachariah	calibration, uncertainty quantification, framework, integral probability metric, maximum mean discrepancy
304	Overparameterisation and worst-case generalisation: friend or foe?	https://openreview.net/forum?id=jphnJNOwe36	Aditya Krishna Menon, Ankit Singh Rawat, Sanjiv Kumar	overparameterisation, worst-case generalisation
305	You Only Need Adversarial Supervision for Semantic Image Synthesis	https://openreview.net/forum?id=yvQKLaqNE6M	Edgar Schönfeld, Vadim Sushko, Dan Zhang, Juergen Gall, Bernt Schiele, Anna Khoreva	Semantic Image Synthesis, GANs, Image Generation, Deep Learning
306	Learning to Recombine and Resample Data For Compositional Generalization	https://openreview.net/forum?id=PS3IMnScugk	Ekin Akyürek, Afra Feyza Akyürek, Jacob Andreas	compositional generalization, data augmentation, language processing, sequence models, generative modeling
307	A Critique of Self-Expressive Deep Subspace Clustering	https://openreview.net/forum?id=FOyuZ26emy	Benjamin David Haeffele, Chong You, Rene Vidal	Subspace clustering, Manifold clustering, Theory of deep learning, Autoencoders
308	INT: An Inequality Benchmark for Evaluating Generalization in Theorem Proving	https://openreview.net/forum?id=O6LPudowNQm	Yuhuai Wu, Albert Jiang, Jimmy Ba, Roger Baker Grosse	Theorem proving, Synthetic benchmark dataset, Generalization, Transformers, Graph neural networks, Monte Carlo Tree Search
309	Improved Estimation of Concentration Under ℓp -Norm Distance Metrics Using Half Spaces	https://openreview.net/forum?id=BUlyHkzjgmA	Jack Prescott, Xiao Zhang, David Evans	Adversarial Examples, Concentration of Measure, Gaussian Isoperimetric Inequality
310	Adaptive Federated Optimization	https://openreview.net/forum?id=LkFG3lB13U5	Sashank J. Reddi, Zachary Charles, Manzil Zaheer, Zachary Garrett, Keith Rush, Jakub Konečný, Sanjiv Kumar, Hugh Brendan McMahan	Federated learning, optimization, adaptive optimization, distributed optimization
311	On the Dynamics of Training Attention Models	https://openreview.net/forum?id=1OCTOShAmqB	Haoye Lu, Yongyi Mao, Amiya Nayak	
312	Linear Convergent Decentralized Optimization with Compression	https://openreview.net/forum?id=84gjULz1t5	Xiaorui Liu, Yao Li, Rongrong Wang, Jiliang Tang, Ming Yan	Decentralized Optimization, Communication Compression, Linear Convergence, Heterogeneous data
313	Efficient Transformers in Reinforcement Learning using Actor-Learner Distillation	https://openreview.net/forum?id=uR9LaO_QxF	Emilio Parisotto, Russ Salakhutdinov	Deep Reinforcement Learning, Memory, Transformers, Distillation
314	Large Associative Memory Problem in Neurobiology and Machine Learning	https://openreview.net/forum?id=X4y_10OX-hX	Dmitry Krotov, John J. Hopfield	associative memory, Hopfield networks, modern Hopfield networks, neuroscience
315	Protecting DNNs from Theft using an Ensemble of Diverse Models	https://openreview.net/forum?id=LucJxySuJcE	Sanjay Kariyappa, Atul Prakash, Moinuddin K Qureshi	Model stealing, machine learning security
316	Proximal Gradient Descent-Ascent: Variable Convergence under KŁ Geometry	https://openreview.net/forum?id=LVotkZmYyDi	Ziyi Chen, Yi Zhou, Tengyu Xu, Yingbin Liang	Kurdyka-Łojasiewicz geometry, minimax, nonconvex, proximal gradient descent-ascent, variable convergence
317	Contextual Dropout: An Efficient Sample-Dependent Dropout Module	https://openreview.net/forum?id=ct8_a9h1M	XINJIE FAN, Shujian Zhang, Korawat Tanwisuth, Xiaoning Qian, Mingyuan Zhou	Efficient Inference Methods, Probabilistic Methods, Supervised Deep Networks
318	MIROSTAT: A NEURAL TEXT DECODING ALGORITHM THAT DIRECTLY CONTROLS PERPLEXITY	https://openreview.net/forum?id=W1G1JZEIy5_	Sourya Basu, Govardana Sachitanandam Ramachandran, Nitish Shirish Keskar, Lav R. Varshney	Neural text decoding, sampling algorithms, cross-entropy, repetitions, incoherence
319	DialoGraph: Incorporating Interpretable Strategy-Graph Networks into Negotiation Dialogues	https://openreview.net/forum?id=kDnal_bbb-E	Rishabh Joshi, Vidhisha Balachandran, Shikhar Vashishth, Alan Black, Yulia Tsvetkov	negotiation, dialogue, graph neural networks, interpretability, structure
320	Multi-Time Attention Networks for Irregularly Sampled Time Series	https://openreview.net/forum?id=4c0J6lwQ4_	Satya Narayan Shukla, Benjamin Marlin	irregular sampling, multivariate time series, attention, missing data
321	Learning Energy-Based Generative Models via Coarse-to-Fine Expanding and Sampling	https://openreview.net/forum?id=aD1_5zowqV	Yang Zhao, Jianwen Xie, Ping Li	Energy-based model, generative model, image translation, Langevin dynamics
322	Unsupervised Audiovisual Synthesis via Exemplar Autoencoders	https://openreview.net/forum?id=43VKWxg_Sqr	Kangle Deng, Aayush Bansal, Deva Ramanan	unsupervised learning, autoencoders, speech-impaired, assistive technology, audiovisual synthesis, voice conversion
323	A Learning Theoretic Perspective on Local Explainability	https://openreview.net/forum?id=7aL-OtQrBWD	Jeffrey Li, Vaishnavh Nagarajan, Gregory Plumb, Ameet Talwalkar	Interpretability, Learning Theory, Local Explanations, Generalization
324	SEED: Self-supervised Distillation For Visual Representation	https://openreview.net/forum?id=AHm3dbp7D1D	Zhiyuan Fang, Jianfeng Wang, Lijuan Wang, Lei Zhang, Yezhou Yang, Zicheng Liu	Self Supervised Learning, Knowledge Distillation, Representation Learning
325	Isometric Propagation Network for Generalized Zero-shot Learning	https://openreview.net/forum?id=-mWcQVLPSPy	Lu Liu, Tianyi Zhou, Guodong Long, Jing Jiang, Xuanyi Dong, Chengqi Zhang	Zero-shot learning, isometric, prototype propagation, alignment of semantic and visual space
326	Effective and Efficient Vote Attack on Capsule Networks	https://openreview.net/forum?id=33rtZ4Sjwjn	Jindong Gu, Baoyuan Wu, Volker Tresp	Capsule Networks, Adversarial Attacks, Adversarial Example Detection
327	Heteroskedastic and Imbalanced Deep Learning with Adaptive Regularization	https://openreview.net/forum?id=mEdwVCRJuX4	Kaidi Cao, Yining Chen, Junwei Lu, Nikos Arechiga, Adrien Gaidon, Tengyu Ma	deep learning, noise robust learning, imbalanced learning
